study,version,model,revision,protocol,template,score_representation,split,scope,family,subset,n_expected_tasks,n_complete_tasks,n_nontrivial,n_all_pass,n_all_fail,accuracy,accuracy_n,accuracy_lo95,accuracy_hi95,TCE,TCE_n,TCE_lo95,TCE_hi95,TRR,TRR_n,TRR_lo95,TRR_hi95,TRR_count,FSRR,FSRR_n,FSRR_lo95,FSRR_hi95,FSRR_count,trr_success_fsrr_failure,trr_success_fsrr_failure_n,trr_success_fsrr_failure_lo95,trr_success_fsrr_failure_hi95,trr_success_fsrr_failure_count,TRR_including_trivial,FSRR_including_trivial,TRR_success_FSRR_failure_share_of_TRR_success,post_hoc,bootstrap_seed,bootstrap_replicates,interval_method
CODE,original_8k_old_scorer,mistralai/Mistral-7B-Instruct-v0.3,c170c708c41dac9275d15a8fff4eca08d52bab71,immediate_readout,explicit,whitespace_union,smoke,all_valid,ALL,nontrivial,1,1,1,0,0,0.1111111111111111,1,0.1111111111111111,0.1111111111111111,8,1,8,8,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,1,1,0,True,20260911,5000,artifact/task-cluster percentile 95%; degenerate intervals are not population certainty
CODE,original_8k_old_scorer,mistralai/Mistral-7B-Instruct-v0.3,c170c708c41dac9275d15a8fff4eca08d52bab71,immediate_readout,explicit,whitespace_union,smoke,all_valid,ALL,all_pass,2,2,0,2,0,1,2,1,1,0,2,0,0,,0,,,0,,0,,,0,,0,,,0,1,1,,True,20260911,5000,artifact/task-cluster percentile 95%; degenerate intervals are not population certainty
CODE,original_8k_old_scorer,mistralai/Mistral-7B-Instruct-v0.3,c170c708c41dac9275d15a8fff4eca08d52bab71,immediate_readout,explicit,whitespace_union,smoke,all_valid,ALL,all_fail,0,0,0,0,0,,0,,,,0,,,,0,,,0,,0,,,0,,0,,,0,,,,True,20260911,5000,artifact/task-cluster percentile 95%; degenerate intervals are not population certainty
CODE,original_8k_old_scorer,mistralai/Mistral-7B-Instruct-v0.3,c170c708c41dac9275d15a8fff4eca08d52bab71,immediate_readout,explicit,whitespace_union,smoke,all_valid,ALL,partial,0,0,0,0,0,,0,,,,0,,,,0,,,0,,0,,,0,,0,,,0,,,,True,20260911,5000,artifact/task-cluster percentile 95%; degenerate intervals are not population certainty
CODE,original_8k_old_scorer,mistralai/Mistral-7B-Instruct-v0.3,c170c708c41dac9275d15a8fff4eca08d52bab71,immediate_readout,explicit,whitespace_union,smoke,all_valid,code_acceptance,all,3,3,1,2,0,0.70370370370370372,3,0.1111111111111111,1,2.6666666666666665,3,0,8,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,1,1,0,True,20260911,5000,artifact/task-cluster percentile 95%; degenerate intervals are not population certainty
CODE,original_8k_old_scorer,mistralai/Mistral-7B-Instruct-v0.3,c170c708c41dac9275d15a8fff4eca08d52bab71,immediate_readout,explicit,whitespace_union,smoke,all_valid,code_acceptance,nontrivial,1,1,1,0,0,0.1111111111111111,1,0.1111111111111111,0.1111111111111111,8,1,8,8,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,1,1,0,True,20260911,5000,artifact/task-cluster percentile 95%; degenerate intervals are not population certainty
CODE,original_8k_old_scorer,mistralai/Mistral-7B-Instruct-v0.3,c170c708c41dac9275d15a8fff4eca08d52bab71,immediate_readout,explicit,whitespace_union,smoke,all_valid,code_acceptance,all_pass,2,2,0,2,0,1,2,1,1,0,2,0,0,,0,,,0,,0,,,0,,0,,,0,1,1,,True,20260911,5000,artifact/task-cluster percentile 95%; degenerate intervals are not population certainty
CODE,original_8k_old_scorer,mistralai/Mistral-7B-Instruct-v0.3,c170c708c41dac9275d15a8fff4eca08d52bab71,immediate_readout,explicit,whitespace_union,smoke,all_valid,code_acceptance,all_fail,0,0,0,0,0,,0,,,,0,,,,0,,,0,,0,,,0,,0,,,0,,,,True,20260911,5000,artifact/task-cluster percentile 95%; degenerate intervals are not population certainty
CODE,original_8k_old_scorer,mistralai/Mistral-7B-Instruct-v0.3,c170c708c41dac9275d15a8fff4eca08d52bab71,immediate_readout,explicit,whitespace_union,smoke,all_valid,code_acceptance,partial,0,0,0,0,0,,0,,,,0,,,,0,,,0,,0,,,0,,0,,,0,,,,True,20260911,5000,artifact/task-cluster percentile 95%; degenerate intervals are not population certainty
CODE,original_8k_old_scorer,mistralai/Mistral-7B-Instruct-v0.3,c170c708c41dac9275d15a8fff4eca08d52bab71,immediate_readout,original,bare,main,all_valid,ALL,all,80,80,54,26,0,0.44722222222222224,80,0.37083333333333335,0.52361111111111103,4.9124999999999996,80,4.1246875000000003,5.6875,0,54,0,0,0,0,54,0,0,0,0,54,0,0,0,0.32500000000000001,0.32500000000000001,,True,20260911,5000,artifact/task-cluster percentile 95%; degenerate intervals are not population certainty
CODE,original_8k_old_scorer,mistralai/Mistral-7B-Instruct-v0.3,c170c708c41dac9275d15a8fff4eca08d52bab71,immediate_readout,original,bare,main,all_valid,ALL,nontrivial,54,54,54,0,0,0.26543209876543211,54,0.20164609053497942,0.32921810699588477,3.2777777777777777,54,2.5370370370370372,4.0555555555555554,0,54,0,0,0,0,54,0,0,0,0,54,0,0,0,0,0,,True,20260911,5000,artifact/task-cluster percentile 95%; degenerate intervals are not population certainty
CODE,original_8k_old_scorer,mistralai/Mistral-7B-Instruct-v0.3,c170c708c41dac9275d15a8fff4eca08d52bab71,immediate_readout,original,bare,main,all_valid,ALL,all_pass,26,26,0,26,0,0.82478632478632474,26,0.72649572649572647,0.89743589743589758,8.3076923076923084,26,7.2692307692307692,9,,0,,,0,,0,,,0,,0,,,0,1,1,,True,20260911,5000,artifact/task-cluster percentile 95%; degenerate intervals are not population certainty
CODE,original_8k_old_scorer,mistralai/Mistral-7B-Instruct-v0.3,c170c708c41dac9275d15a8fff4eca08d52bab71,immediate_readout,original,bare,main,all_valid,ALL,all_fail,0,0,0,0,0,,0,,,,0,,,,0,,,0,,0,,,0,,0,,,0,,,,True,20260911,5000,artifact/task-cluster percentile 95%; degenerate intervals are not population certainty
CODE,original_8k_old_scorer,mistralai/Mistral-7B-Instruct-v0.3,c170c708c41dac9275d15a8fff4eca08d52bab71,immediate_readout,original,bare,main,all_valid,ALL,partial,23,23,23,0,0,0.41545893719806765,23,0.323671497584541,0.51207729468599017,5.4347826086956523,23,4.4782608695652177,6.3478260869565215,0,23,0,0,0,0,23,0,0,0,0,23,0,0,0,0,0,,True,20260911,5000,artifact/task-cluster percentile 95%; degenerate intervals are not population certainty
CODE,original_8k_old_scorer,mistralai/Mistral-7B-Instruct-v0.3,c170c708c41dac9275d15a8fff4eca08d52bab71,immediate_readout,original,bare,main,all_valid,code_acceptance,all,80,80,54,26,0,0.44722222222222224,80,0.37083333333333335,0.52361111111111103,4.9124999999999996,80,4.1246875000000003,5.6875,0,54,0,0,0,0,54,0,0,0,0,54,0,0,0,0.32500000000000001,0.32500000000000001,,True,20260911,5000,artifact/task-cluster percentile 95%; degenerate intervals are not population certainty
CODE,original_8k_old_scorer,mistralai/Mistral-7B-Instruct-v0.3,c170c708c41dac9275d15a8fff4eca08d52bab71,immediate_readout,original,bare,main,all_valid,code_acceptance,nontrivial,54,54,54,0,0,0.26543209876543211,54,0.20164609053497942,0.32921810699588477,3.2777777777777777,54,2.5370370370370372,4.0555555555555554,0,54,0,0,0,0,54,0,0,0,0,54,0,0,0,0,0,,True,20260911,5000,artifact/task-cluster percentile 95%; degenerate intervals are not population certainty
CODE,original_8k_old_scorer,mistralai/Mistral-7B-Instruct-v0.3,c170c708c41dac9275d15a8fff4eca08d52bab71,immediate_readout,original,bare,main,all_valid,code_acceptance,all_pass,26,26,0,26,0,0.82478632478632474,26,0.72649572649572647,0.89743589743589758,8.3076923076923084,26,7.2692307692307692,9,,0,,,0,,0,,,0,,0,,,0,1,1,,True,20260911,5000,artifact/task-cluster percentile 95%; degenerate intervals are not population certainty
CODE,original_8k_old_scorer,mistralai/Mistral-7B-Instruct-v0.3,c170c708c41dac9275d15a8fff4eca08d52bab71,immediate_readout,original,bare,main,all_valid,code_acceptance,all_fail,0,0,0,0,0,,0,,,,0,,,,0,,,0,,0,,,0,,0,,,0,,,,True,20260911,5000,artifact/task-cluster percentile 95%; degenerate intervals are not population certainty
CODE,original_8k_old_scorer,mistralai/Mistral-7B-Instruct-v0.3,c170c708c41dac9275d15a8fff4eca08d52bab71,immediate_readout,original,bare,main,all_valid,code_acceptance,partial,23,23,23,0,0,0.41545893719806765,23,0.323671497584541,0.51207729468599017,5.4347826086956523,23,4.4782608695652177,6.3478260869565215,0,23,0,0,0,0,23,0,0,0,0,23,0,0,0,0,0,,True,20260911,5000,artifact/task-cluster percentile 95%; degenerate intervals are not population certainty
CODE,original_8k_old_scorer,mistralai/Mistral-7B-Instruct-v0.3,c170c708c41dac9275d15a8fff4eca08d52bab71,immediate_readout,original,bare,smoke,all_valid,ALL,all,3,3,1,2,0,0.55555555555555547,3,0.33333333333333331,0.88888888888888884,6.333333333333333,3,1,9,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0.66666666666666663,0.66666666666666663,,True,20260911,5000,artifact/task-cluster percentile 95%; degenerate intervals are not population certainty
CODE,original_8k_old_scorer,mistralai/Mistral-7B-Instruct-v0.3,c170c708c41dac9275d15a8fff4eca08d52bab71,immediate_readout,original,bare,smoke,all_valid,ALL,nontrivial,1,1,1,0,0,0.44444444444444442,1,0.44444444444444442,0.44444444444444442,1,1,1,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,,True,20260911,5000,artifact/task-cluster percentile 95%; degenerate intervals are not population certainty
CODE,original_8k_old_scorer,mistralai/Mistral-7B-Instruct-v0.3,c170c708c41dac9275d15a8fff4eca08d52bab71,immediate_readout,original,bare,smoke,all_valid,ALL,all_pass,2,2,0,2,0,0.61111111111111105,2,0.33333333333333331,0.88888888888888884,9,2,9,9,,0,,,0,,0,,,0,,0,,,0,1,1,,True,20260911,5000,artifact/task-cluster percentile 95%; degenerate intervals are not population certainty
CODE,original_8k_old_scorer,mistralai/Mistral-7B-Instruct-v0.3,c170c708c41dac9275d15a8fff4eca08d52bab71,immediate_readout,original,bare,smoke,all_valid,ALL,all_fail,0,0,0,0,0,,0,,,,0,,,,0,,,0,,0,,,0,,0,,,0,,,,True,20260911,5000,artifact/task-cluster percentile 95%; degenerate intervals are not population certainty
CODE,original_8k_old_scorer,mistralai/Mistral-7B-Instruct-v0.3,c170c708c41dac9275d15a8fff4eca08d52bab71,immediate_readout,original,bare,smoke,all_valid,ALL,partial,0,0,0,0,0,,0,,,,0,,,,0,,,0,,0,,,0,,0,,,0,,,,True,20260911,5000,artifact/task-cluster percentile 95%; degenerate intervals are not population certainty
CODE,original_8k_old_scorer,mistralai/Mistral-7B-Instruct-v0.3,c170c708c41dac9275d15a8fff4eca08d52bab71,immediate_readout,original,bare,smoke,all_valid,code_acceptance,all,3,3,1,2,0,0.55555555555555547,3,0.33333333333333331,0.88888888888888884,6.333333333333333,3,1,9,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0.66666666666666663,0.66666666666666663,,True,20260911,5000,artifact/task-cluster percentile 95%; degenerate intervals are not population certainty
CODE,original_8k_old_scorer,mistralai/Mistral-7B-Instruct-v0.3,c170c708c41dac9275d15a8fff4eca08d52bab71,immediate_readout,original,bare,smoke,all_valid,code_acceptance,nontrivial,1,1,1,0,0,0.44444444444444442,1,0.44444444444444442,0.44444444444444442,1,1,1,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,,True,20260911,5000,artifact/task-cluster percentile 95%; degenerate intervals are not population certainty
CODE,original_8k_old_scorer,mistralai/Mistral-7B-Instruct-v0.3,c170c708c41dac9275d15a8fff4eca08d52bab71,immediate_readout,original,bare,smoke,all_valid,code_acceptance,all_pass,2,2,0,2,0,0.61111111111111105,2,0.33333333333333331,0.88888888888888884,9,2,9,9,,0,,,0,,0,,,0,,0,,,0,1,1,,True,20260911,5000,artifact/task-cluster percentile 95%; degenerate intervals are not population certainty
CODE,original_8k_old_scorer,mistralai/Mistral-7B-Instruct-v0.3,c170c708c41dac9275d15a8fff4eca08d52bab71,immediate_readout,original,bare,smoke,all_valid,code_acceptance,all_fail,0,0,0,0,0,,0,,,,0,,,,0,,,0,,0,,,0,,0,,,0,,,,True,20260911,5000,artifact/task-cluster percentile 95%; degenerate intervals are not population certainty
CODE,original_8k_old_scorer,mistralai/Mistral-7B-Instruct-v0.3,c170c708c41dac9275d15a8fff4eca08d52bab71,immediate_readout,original,bare,smoke,all_valid,code_acceptance,partial,0,0,0,0,0,,0,,,,0,,,,0,,,0,,0,,,0,,0,,,0,,,,True,20260911,5000,artifact/task-cluster percentile 95%; degenerate intervals are not population certainty
CODE,original_8k_old_scorer,mistralai/Mistral-7B-Instruct-v0.3,c170c708c41dac9275d15a8fff4eca08d52bab71,immediate_readout,original,whitespace_union,main,all_valid,ALL,all,80,80,54,26,0,0.47361111111111115,80,0.38888888888888884,0.56111111111111112,3.9874999999999998,80,3.2124999999999999,4.7999999999999998,0,54,0,0,0,0,54,0,0,0,0,54,0,0,0,0.32500000000000001,0.32500000000000001,,True,20260911,5000,artifact/task-cluster percentile 95%; degenerate intervals are not population certainty
CODE,original_8k_old_scorer,mistralai/Mistral-7B-Instruct-v0.3,c170c708c41dac9275d15a8fff4eca08d52bab71,immediate_readout,original,whitespace_union,main,all_valid,ALL,nontrivial,54,54,54,0,0,0.26337448559670779,54,0.19135802469135801,0.34156378600823051,3.7407407407407409,54,2.9444444444444446,4.5560185185185116,0,54,0,0,0,0,54,0,0,0,0,54,0,0,0,0,0,,True,20260911,5000,artifact/task-cluster percentile 95%; degenerate intervals are not population certainty
CODE,original_8k_old_scorer,mistralai/Mistral-7B-Instruct-v0.3,c170c708c41dac9275d15a8fff4eca08d52bab71,immediate_readout,original,whitespace_union,main,all_valid,ALL,all_pass,26,26,0,26,0,0.91025641025641013,26,0.82478632478632474,0.96581196581196571,4.5,26,2.7692307692307692,6.2307692307692308,,0,,,0,,0,,,0,,0,,,0,1,1,,True,20260911,5000,artifact/task-cluster percentile 95%; degenerate intervals are not population certainty
CODE,original_8k_old_scorer,mistralai/Mistral-7B-Instruct-v0.3,c170c708c41dac9275d15a8fff4eca08d52bab71,immediate_readout,original,whitespace_union,main,all_valid,ALL,all_fail,0,0,0,0,0,,0,,,,0,,,,0,,,0,,0,,,0,,0,,,0,,,,True,20260911,5000,artifact/task-cluster percentile 95%; degenerate intervals are not population certainty
CODE,original_8k_old_scorer,mistralai/Mistral-7B-Instruct-v0.3,c170c708c41dac9275d15a8fff4eca08d52bab71,immediate_readout,original,whitespace_union,main,all_valid,ALL,partial,23,23,23,0,0,0.51207729468599028,23,0.41050724637681152,0.61352657004830924,5.3043478260869561,23,4.3478260869565215,6.2173913043478262,0,23,0,0,0,0,23,0,0,0,0,23,0,0,0,0,0,,True,20260911,5000,artifact/task-cluster percentile 95%; degenerate intervals are not population certainty
CODE,original_8k_old_scorer,mistralai/Mistral-7B-Instruct-v0.3,c170c708c41dac9275d15a8fff4eca08d52bab71,immediate_readout,original,whitespace_union,main,all_valid,code_acceptance,all,80,80,54,26,0,0.47361111111111115,80,0.38888888888888884,0.56111111111111112,3.9874999999999998,80,3.2124999999999999,4.7999999999999998,0,54,0,0,0,0,54,0,0,0,0,54,0,0,0,0.32500000000000001,0.32500000000000001,,True,20260911,5000,artifact/task-cluster percentile 95%; degenerate intervals are not population certainty
CODE,original_8k_old_scorer,mistralai/Mistral-7B-Instruct-v0.3,c170c708c41dac9275d15a8fff4eca08d52bab71,immediate_readout,original,whitespace_union,main,all_valid,code_acceptance,nontrivial,54,54,54,0,0,0.26337448559670779,54,0.19135802469135801,0.34156378600823051,3.7407407407407409,54,2.9444444444444446,4.5560185185185116,0,54,0,0,0,0,54,0,0,0,0,54,0,0,0,0,0,,True,20260911,5000,artifact/task-cluster percentile 95%; degenerate intervals are not population certainty
CODE,original_8k_old_scorer,mistralai/Mistral-7B-Instruct-v0.3,c170c708c41dac9275d15a8fff4eca08d52bab71,immediate_readout,original,whitespace_union,main,all_valid,code_acceptance,all_pass,26,26,0,26,0,0.91025641025641013,26,0.82478632478632474,0.96581196581196571,4.5,26,2.7692307692307692,6.2307692307692308,,0,,,0,,0,,,0,,0,,,0,1,1,,True,20260911,5000,artifact/task-cluster percentile 95%; degenerate intervals are not population certainty
CODE,original_8k_old_scorer,mistralai/Mistral-7B-Instruct-v0.3,c170c708c41dac9275d15a8fff4eca08d52bab71,immediate_readout,original,whitespace_union,main,all_valid,code_acceptance,all_fail,0,0,0,0,0,,0,,,,0,,,,0,,,0,,0,,,0,,0,,,0,,,,True,20260911,5000,artifact/task-cluster percentile 95%; degenerate intervals are not population certainty
CODE,original_8k_old_scorer,mistralai/Mistral-7B-Instruct-v0.3,c170c708c41dac9275d15a8fff4eca08d52bab71,immediate_readout,original,whitespace_union,main,all_valid,code_acceptance,partial,23,23,23,0,0,0.51207729468599028,23,0.41050724637681152,0.61352657004830924,5.3043478260869561,23,4.3478260869565215,6.2173913043478262,0,23,0,0,0,0,23,0,0,0,0,23,0,0,0,0,0,,True,20260911,5000,artifact/task-cluster percentile 95%; degenerate intervals are not population certainty
CODE,original_8k_old_scorer,mistralai/Mistral-7B-Instruct-v0.3,c170c708c41dac9275d15a8fff4eca08d52bab71,immediate_readout,original,whitespace_union,smoke,all_valid,ALL,all,3,3,1,2,0,0.48148148148148145,3,0.1111111111111111,0.88888888888888884,8.6666666666666661,3,8,9,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0.66666666666666663,0.66666666666666663,,True,20260911,5000,artifact/task-cluster percentile 95%; degenerate intervals are not population certainty
CODE,original_8k_old_scorer,mistralai/Mistral-7B-Instruct-v0.3,c170c708c41dac9275d15a8fff4eca08d52bab71,immediate_readout,original,whitespace_union,smoke,all_valid,ALL,nontrivial,1,1,1,0,0,0.1111111111111111,1,0.1111111111111111,0.1111111111111111,8,1,8,8,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,,True,20260911,5000,artifact/task-cluster percentile 95%; degenerate intervals are not population certainty
CODE,original_8k_old_scorer,mistralai/Mistral-7B-Instruct-v0.3,c170c708c41dac9275d15a8fff4eca08d52bab71,immediate_readout,original,whitespace_union,smoke,all_valid,ALL,all_pass,2,2,0,2,0,0.66666666666666663,2,0.44444444444444442,0.88888888888888884,9,2,9,9,,0,,,0,,0,,,0,,0,,,0,1,1,,True,20260911,5000,artifact/task-cluster percentile 95%; degenerate intervals are not population certainty
CODE,original_8k_old_scorer,mistralai/Mistral-7B-Instruct-v0.3,c170c708c41dac9275d15a8fff4eca08d52bab71,immediate_readout,original,whitespace_union,smoke,all_valid,ALL,all_fail,0,0,0,0,0,,0,,,,0,,,,0,,,0,,0,,,0,,0,,,0,,,,True,20260911,5000,artifact/task-cluster percentile 95%; degenerate intervals are not population certainty
CODE,original_8k_old_scorer,mistralai/Mistral-7B-Instruct-v0.3,c170c708c41dac9275d15a8fff4eca08d52bab71,immediate_readout,original,whitespace_union,smoke,all_valid,ALL,partial,0,0,0,0,0,,0,,,,0,,,,0,,,0,,0,,,0,,0,,,0,,,,True,20260911,5000,artifact/task-cluster percentile 95%; degenerate intervals are not population certainty
CODE,original_8k_old_scorer,mistralai/Mistral-7B-Instruct-v0.3,c170c708c41dac9275d15a8fff4eca08d52bab71,immediate_readout,original,whitespace_union,smoke,all_valid,code_acceptance,all,3,3,1,2,0,0.48148148148148145,3,0.1111111111111111,0.88888888888888884,8.6666666666666661,3,8,9,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0.66666666666666663,0.66666666666666663,,True,20260911,5000,artifact/task-cluster percentile 95%; degenerate intervals are not population certainty
CODE,original_8k_old_scorer,mistralai/Mistral-7B-Instruct-v0.3,c170c708c41dac9275d15a8fff4eca08d52bab71,immediate_readout,original,whitespace_union,smoke,all_valid,code_acceptance,nontrivial,1,1,1,0,0,0.1111111111111111,1,0.1111111111111111,0.1111111111111111,8,1,8,8,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,,True,20260911,5000,artifact/task-cluster percentile 95%; degenerate intervals are not population certainty
CODE,original_8k_old_scorer,mistralai/Mistral-7B-Instruct-v0.3,c170c708c41dac9275d15a8fff4eca08d52bab71,immediate_readout,original,whitespace_union,smoke,all_valid,code_acceptance,all_pass,2,2,0,2,0,0.66666666666666663,2,0.44444444444444442,0.88888888888888884,9,2,9,9,,0,,,0,,0,,,0,,0,,,0,1,1,,True,20260911,5000,artifact/task-cluster percentile 95%; degenerate intervals are not population certainty
CODE,original_8k_old_scorer,mistralai/Mistral-7B-Instruct-v0.3,c170c708c41dac9275d15a8fff4eca08d52bab71,immediate_readout,original,whitespace_union,smoke,all_valid,code_acceptance,all_fail,0,0,0,0,0,,0,,,,0,,,,0,,,0,,0,,,0,,0,,,0,,,,True,20260911,5000,artifact/task-cluster percentile 95%; degenerate intervals are not population certainty
CODE,original_8k_old_scorer,mistralai/Mistral-7B-Instruct-v0.3,c170c708c41dac9275d15a8fff4eca08d52bab71,immediate_readout,original,whitespace_union,smoke,all_valid,code_acceptance,partial,0,0,0,0,0,,0,,,,0,,,,0,,,0,,0,,,0,,0,,,0,,,,True,20260911,5000,artifact/task-cluster percentile 95%; degenerate intervals are not population certainty
